,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
925,carep,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,WQ1,,32.4 [22.2-44.6],32.430609999999994,22.23302,44.62172,
926,carep,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,WQ1,,No data,,,,Not available.
927,carep,EQ_DHS,PUBLISHED,2007,AFR,COD,,,,WQ3,,No data,,,,Not available.
928,carep,EQ_MICS,PUBLISHED,2006,EMR,DJI,,,,WQ5,,No data,,,,Not available.
929,carep,EQ_MICS,PUBLISHED,2014,AMR,DOM,,,,WQ2,,74.0 [66.3-80.5],74.03503,66.34081,80.48774,
930,carep,EQ_DHS,PUBLISHED,2013,AMR,DOM,,,,WQ2,,76.3 [63.3-85.7],76.26334,63.25976,85.70456999999999,
931,carep,EQ_DHS,PUBLISHED,2013,AMR,DOM,,,,WQ4,,62.4 [40.6-80.2],62.43113,40.60842,80.15411,
932,carep,EQ_DHS,PUBLISHED,2007,AMR,DOM,,,,WQ1,,63.2 [56.1-69.8],63.18509,56.07124,69.76805,
933,carep,EQ_DHS,PUBLISHED,2002,AMR,DOM,,,,WQ1,,No data,,,,Not available.
934,carep,EQ_DHS,PUBLISHED,2002,AMR,DOM,,,,WQ3,,No data,,,,Not available.
935,carep,EQ_DHS,PUBLISHED,1999,AMR,DOM,,,,WQ5,,No data,,,,Not available.
936,carep,EQ_DHS,PUBLISHED,1996,AMR,DOM,,,,WQ2,,No data,,,,Not available.
937,carep,EQ_RHS,PUBLISHED,2004,AMR,ECU,,,,WQ4,,No data,,,,Not available.
938,carep,EQ_RHS,PUBLISHED,1999,AMR,ECU,,,,WQ1,,No data,,,,Not available.
939,carep,EQ_RHS,PUBLISHED,1994,AMR,ECU,,,,WQ1,,No data,,,,Not available.
940,carep,EQ_RHS,PUBLISHED,1994,AMR,ECU,,,,WQ3,,No data,,,,Not available.
941,carep,EQ_DHS,PUBLISHED,2014,EMR,EGY,,,,WQ5,,65.7 [57.7-72.9],65.74179000000001,57.739169999999994,72.93923000000001,
942,carep,EQ_DHS,PUBLISHED,2008,EMR,EGY,,,,WQ2,,70.8 [62.2-78.1],70.76048,62.20924,78.05921,
943,carep,EQ_DHS,PUBLISHED,2005,EMR,EGY,,,,WQ4,,71.6 [54.4-84.2],71.62977,54.39141,84.24048,
944,carep,EQ_DHS,PUBLISHED,2000,EMR,EGY,,,,WQ1,,No data,,,,Not available.
945,carep,EQ_DHS,PUBLISHED,1995,EMR,EGY,,,,WQ1,,No data,,,,Not available.
946,carep,EQ_DHS,PUBLISHED,1995,EMR,EGY,,,,WQ3,,No data,,,,Not available.
947,carep,EQ_MICS,PUBLISHED,2014,AMR,SLV,,,,WQ5,,92.0 [84.6-96.0],91.98534000000001,84.59561,95.9978,
948,carep,EQ_RHS,PUBLISHED,2008,AMR,SLV,,,,WQ2,,No data,,,,Not available.
949,carep,EQ_RHS,PUBLISHED,2002,AMR,SLV,,,,WQ4,,No data,,,,Not available.
950,carep,EQ_RHS,PUBLISHED,1998,AMR,SLV,,,,WQ1,,No data,,,,Not available.
951,carep,EQ_RHS,PUBLISHED,1993,AMR,SLV,,,,WQ1,,No data,,,,Not available.
952,carep,EQ_RHS,PUBLISHED,1993,AMR,SLV,,,,WQ3,,No data,,,,Not available.
953,carep,EQ_MICS,PUBLISHED,2014,AFR,SWZ,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
954,carep,EQ_MICS,PUBLISHED,2010,AFR,SWZ,,,,WQ2,,46.1 [33.2-59.5],46.05437,33.194309999999994,59.4621,
955,carep,EQ_DHS,PUBLISHED,2006,AFR,SWZ,,,,WQ4,,80.8 [61.8-91.6],80.79666999999999,61.82586,91.618,Attention - Estimate is based on 25-49 cases.
956,carep,EQ_DHS,PUBLISHED,2016,AFR,ETH,,,,WQ1,,25.0 [13.1-42.3],24.96444,13.120870000000002,42.29425,
957,carep,EQ_DHS,PUBLISHED,2011,AFR,ETH,,,,WQ1,,15.5 [9.8-23.6],15.483789999999999,9.77628,23.64996,
958,carep,EQ_DHS,PUBLISHED,2011,AFR,ETH,,,,WQ3,,22.1 [14.7-31.8],22.06392,14.6569,31.81857,
959,carep,EQ_DHS,PUBLISHED,2005,AFR,ETH,,,,WQ5,,35.2 [23.1-49.6],35.21948,23.08632,49.61582,
960,carep,EQ_DHS,PUBLISHED,2000,AFR,ETH,,,,WQ2,,No data,,,,Not available.
961,carep,EQ_DHS,PUBLISHED,2012,AFR,GAB,,,,WQ4,,64.3 [42.8-81.2],64.27649,42.7802,81.23868,Attention - Estimate is based on 25-49 cases.
962,carep,EQ_DHS,PUBLISHED,2000,AFR,GAB,,,,WQ1,,No data,,,,Not available.
963,carep,EQ_DHS,PUBLISHED,2013,AFR,GMB,,,,WQ1,,69.7 [56.3-80.5],69.7301,56.28527,80.47434,
964,carep,EQ_DHS,PUBLISHED,2013,AFR,GMB,,,,WQ3,,70.8 [56.0-82.3],70.84689,55.995909999999995,82.27254,
965,carep,EQ_MICS,PUBLISHED,2010,AFR,GMB,,,,WQ5,,66.7 [48.8-80.8],66.66978,48.782959999999996,80.77206,
966,carep,EQ_MICS,PUBLISHED,2005,AFR,GMB,,,,WQ2,,73.9 [62.4-82.9],73.92615,62.40815,82.883,
967,carep,EQ_MICS,PUBLISHED,2005,EUR,GEO,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
968,carep,EQ_DHS,PUBLISHED,2014,AFR,GHA,,,,WQ1,,53.6 [35.5-70.8],53.5695,35.4545,70.78916,Attention - Estimate is based on 25-49 cases.
969,carep,EQ_MICS,PUBLISHED,2011,AFR,GHA,,,,WQ1,,34.4 [24.0-46.6],34.44526,24.03908,46.59303,
970,carep,EQ_MICS,PUBLISHED,2011,AFR,GHA,,,,WQ3,,41.9 [22.5-64.1],41.888,22.51587,64.13223,Attention - Estimate is based on 25-49 cases.
971,carep,EQ_DHS,PUBLISHED,2008,AFR,GHA,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
972,carep,EQ_MICS,PUBLISHED,2006,AFR,GHA,,,,WQ2,,28.4 [17.0-43.4],28.39842,17.0303,43.386829999999996,
973,carep,EQ_DHS,PUBLISHED,2003,AFR,GHA,,,,WQ4,,No data,,,,Not available.
974,carep,EQ_DHS,PUBLISHED,1998,AFR,GHA,,,,WQ1,,No data,,,,Not available.
975,carep,EQ_DHS,PUBLISHED,1993,AFR,GHA,,,,WQ1,,No data,,,,Not available.
976,carep,EQ_DHS,PUBLISHED,1993,AFR,GHA,,,,WQ3,,No data,,,,Not available.
977,carep,EQ_DHS,PUBLISHED,1993,AFR,GHA,,,,WQ5,,No data,,,,Not available.
978,carep,EQ_DHS,PUBLISHED,2014,AMR,GTM,,,,WQ5,,68.2 [55.7-78.5],68.17475999999999,55.748219999999996,78.46004,
979,carep,EQ_RHS,PUBLISHED,2008,AMR,GTM,,,,WQ2,,No data,,,,Not available.
980,carep,EQ_RHS,PUBLISHED,2002,AMR,GTM,,,,WQ4,,No data,,,,Not available.
981,carep,EQ_DHS,PUBLISHED,1998,AMR,GTM,,,,WQ1,,No data,,,,Not available.
982,carep,EQ_DHS,PUBLISHED,1995,AMR,GTM,,,,WQ1,,No data,,,,Not available.
983,carep,EQ_DHS,PUBLISHED,1995,AMR,GTM,,,,WQ3,,No data,,,,Not available.
984,carep,EQ_DHS,PUBLISHED,1995,AMR,GTM,,,,WQ5,,No data,,,,Not available.
985,carep,EQ_MICS,PUBLISHED,2016,AFR,GIN,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
986,carep,EQ_DHS,PUBLISHED,2012,AFR,GIN,,,,WQ2,,27.7 [18.0-40.1],27.728379999999998,18.0338,40.0858,
987,carep,EQ_DHS,PUBLISHED,2005,AFR,GIN,,,,WQ4,,No data,,,,Not available.
988,carep,EQ_DHS,PUBLISHED,1999,AFR,GIN,,,,WQ1,,No data,,,,Not available.
989,carep,EQ_MICS,PUBLISHED,2014,AFR,GNB,,,,WQ1,,39.9 [24.1-58.1],39.88697,24.09928,58.10025,Attention - Estimate is based on 25-49 cases.
990,carep,EQ_MICS,PUBLISHED,2014,AFR,GNB,,,,WQ3,,40.9 [25.3-58.5],40.87144,25.278660000000002,58.54629,Attention - Estimate is based on 25-49 cases.
991,carep,EQ_MICS,PUBLISHED,2014,AFR,GNB,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
992,carep,EQ_MICS,PUBLISHED,2006,AFR,GNB,,,,WQ5,,81.6 [68.4-90.1],81.60322,68.43414,90.07504,
993,carep,EQ_MICS,PUBLISHED,2014,AMR,GUY,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
994,carep,EQ_DHS,PUBLISHED,2009,AMR,GUY,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
995,carep,EQ_MICS,PUBLISHED,2006,AMR,GUY,,,,WQ1,,65.1 [45.9-80.5],65.12810999999999,45.86146,80.4596,
996,carep,EQ_DHS,PUBLISHED,2016,AMR,HTI,,,,WQ3,,42.7 [31.6-54.6],42.69976,31.5595,54.633340000000004,
997,carep,EQ_DHS,PUBLISHED,2016,AMR,HTI,,,,WQ5,,50.5 [32.8-68.1],50.532920000000004,32.80212,68.13068,
998,carep,EQ_DHS,PUBLISHED,2012,AMR,HTI,,,,WQ5,,51.2 [42.4-60.0],51.224940000000004,42.38002,59.99381999999999,
999,carep,EQ_DHS,PUBLISHED,2005,AMR,HTI,,,,WQ2,,28.9 [18.6-42.0],28.938679999999998,18.60675,42.04417,
1000,carep,EQ_DHS,PUBLISHED,2000,AMR,HTI,,,,WQ4,,No data,,,,Not available.
1001,carep,EQ_DHS,PUBLISHED,1994,AMR,HTI,,,,WQ1,,No data,,,,Not available.
1002,carep,EQ_DHS,PUBLISHED,2011,AMR,HND,,,,WQ3,,67.0 [59.1-74.1],67.00054,59.07071,74.06846999999999,
1003,carep,EQ_DHS,PUBLISHED,2011,AMR,HND,,,,WQ5,,72.6 [60.4-82.2],72.63691999999999,60.40436999999999,82.20376999999999,
1004,carep,EQ_DHS,PUBLISHED,2005,AMR,HND,,,,WQ5,,74.3 [61.5-84.0],74.31316,61.467490000000005,83.99172,
1005,carep,EQ_RHS,PUBLISHED,2001,AMR,HND,,,,WQ2,,44.3 [33.9-55.2],44.29825,33.931909999999995,55.186209999999996,
1006,carep,EQ_RHS,PUBLISHED,1996,AMR,HND,,,,WQ4,,No data,,,,Not available.
1007,carep,EQ_RHS,PUBLISHED,1991,AMR,HND,,,,WQ1,,No data,,,,Not available.
1008,carep,EQ_DHS,PUBLISHED,2015,SEAR,IND,,,,WQ3,,80.5 [77.4-83.3],80.50092,77.3858,83.27965999999999,
1009,carep,EQ_DHS,PUBLISHED,2015,SEAR,IND,,,,WQ5,,90.0 [87.0-92.5],90.04966,86.98751,92.45373000000001,
1010,carep,EQ_DHS,PUBLISHED,2005,SEAR,IND,,,,WQ5,,80.2 [74.2-85.1],80.18741,74.17775999999999,85.07975,
1011,carep,EQ_DHS,PUBLISHED,1998,SEAR,IND,,,,WQ2,,No data,,,,Not available.
1012,carep,EQ_DHS,PUBLISHED,2012,SEAR,IDN,,,,WQ4,,86.8 [78.1-92.4],86.82451999999999,78.14652,92.39198,
1013,carep,EQ_DHS,PUBLISHED,2007,SEAR,IDN,,,,WQ1,,No data,,,,Not available.
1014,carep,EQ_DHS,PUBLISHED,2002,SEAR,IDN,,,,WQ3,,No data,,,,Not available.
1015,carep,EQ_DHS,PUBLISHED,2002,SEAR,IDN,,,,WQ5,,No data,,,,Not available.
1016,carep,EQ_DHS,PUBLISHED,1997,SEAR,IDN,,,,WQ5,,No data,,,,Not available.
1017,carep,EQ_DHS,PUBLISHED,1994,SEAR,IDN,,,,WQ2,,No data,,,,Not available.
1018,carep,EQ_MICS,PUBLISHED,2011,EMR,IRQ,,,,WQ4,,79.0 [73.0-83.9],78.96415,73.0068,83.89673,
1019,carep,EQ_MICS,PUBLISHED,2006,EMR,IRQ,,,,WQ1,,No data,,,,Not available.
1020,carep,EQ_MICS,PUBLISHED,2011,AMR,JAM,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1021,carep,EQ_MICS,PUBLISHED,2011,AMR,JAM,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1022,carep,EQ_MICS,PUBLISHED,2005,AMR,JAM,,,,WQ5,,No data,,,,Not available.
1023,carep,EQ_DHS,PUBLISHED,2012,EMR,JOR,,,,WQ2,,74.3 [61.5-83.9],74.28487,61.53168,83.91529,
1024,carep,EQ_DHS,PUBLISHED,2007,EMR,JOR,,,,WQ4,,67.1 [37.0-87.6],67.11457,37.035920000000004,87.62534000000001,
1025,carep,EQ_DHS,PUBLISHED,2002,EMR,JOR,,,,WQ1,,No data,,,,Not available.
1026,carep,EQ_DHS,PUBLISHED,1997,EMR,JOR,,,,WQ3,,No data,,,,Not available.
1027,carep,EQ_DHS,PUBLISHED,1997,EMR,JOR,,,,WQ5,,No data,,,,Not available.
1028,carep,EQ_MICS,PUBLISHED,2015,EUR,KAZ,,,,WQ5,,No data,,,,Not available.
1029,carep,EQ_MICS,PUBLISHED,2010,EUR,KAZ,,,,WQ2,,85.6 [64.0-95.2],85.59640999999999,64.03843,95.19971,Attention - Estimate is based on 25-49 cases.
1030,carep,EQ_MICS,PUBLISHED,2006,EUR,KAZ,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1031,carep,EQ_DHS,PUBLISHED,1999,EUR,KAZ,,,,WQ1,,No data,,,,Not available.
1032,carep,EQ_DHS,PUBLISHED,1995,EUR,KAZ,,,,WQ3,,No data,,,,Not available.
1033,carep,EQ_DHS,PUBLISHED,1995,EUR,KAZ,,,,WQ5,,No data,,,,Not available.
1034,carep,EQ_DHS,PUBLISHED,2014,AFR,KEN,,,,WQ5,,73.5 [64.5-80.9],73.48594,64.4581,80.90015,
1035,carep,EQ_DHS,PUBLISHED,2008,AFR,KEN,,,,WQ2,,48.0 [32.7-63.7],47.97401,32.66617,63.671980000000005,
1036,carep,EQ_DHS,PUBLISHED,2003,AFR,KEN,,,,WQ4,,No data,,,,Not available.
1037,carep,EQ_DHS,PUBLISHED,1998,AFR,KEN,,,,WQ1,,No data,,,,Not available.
1038,carep,EQ_DHS,PUBLISHED,1993,AFR,KEN,,,,WQ3,,No data,,,,Not available.
1039,carep,EQ_DHS,PUBLISHED,1993,AFR,KEN,,,,WQ5,,No data,,,,Not available.
1040,carep,EQ_MICS,PUBLISHED,2014,EUR,KGZ,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1041,carep,EQ_DHS,PUBLISHED,2012,EUR,KGZ,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1042,carep,EQ_DHS,PUBLISHED,2012,EUR,KGZ,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1043,carep,EQ_MICS,PUBLISHED,2005,EUR,KGZ,,,,WQ4,,33.0 [15.0-57.9],32.98973,14.98889,57.887890000000006,Attention - Estimate is based on 25-49 cases.
1044,carep,EQ_DHS,PUBLISHED,1997,EUR,KGZ,,,,WQ1,,No data,,,,Not available.
1045,carep,EQ_MICS,PUBLISHED,2011,WPR,LAO,,,,WQ3,,63.6 [47.9-76.9],63.58803,47.85198,76.87078000000001,
1046,carep,EQ_MICS,PUBLISHED,2011,WPR,LAO,,,,WQ5,,85.5 [64.9-94.9],85.47310999999999,64.87046,94.93602,Attention - Estimate is based on 25-49 cases.
1047,carep,EQ_MICS,PUBLISHED,2006,WPR,LAO,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1048,carep,EQ_DHS,PUBLISHED,2014,AFR,LSO,,,,WQ2,,66.5 [48.6-80.6],66.45324000000001,48.64646,80.55377,Attention - Estimate is based on 25-49 cases.
1049,carep,EQ_DHS,PUBLISHED,2014,AFR,LSO,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1050,carep,EQ_DHS,PUBLISHED,2009,AFR,LSO,,,,WQ4,,74.5 [57.8-86.2],74.54155,57.772330000000004,86.23781,Attention - Estimate is based on 25-49 cases.
1051,carep,EQ_DHS,PUBLISHED,2004,AFR,LSO,,,,WQ1,,No data,,,,Not available.
1052,carep,EQ_DHS,PUBLISHED,2013,AFR,LBR,,,,WQ3,,59.7 [43.1-74.3],59.707319999999996,43.113490000000006,74.34145,
1053,carep,EQ_DHS,PUBLISHED,2013,AFR,LBR,,,,WQ5,,44.0 [27.1-62.3],43.97665,27.14015,62.32355,Attention - Estimate is based on 25-49 cases.
1054,carep,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,WQ2,,29.2 [18.8-42.3],29.167309999999997,18.7561,42.345459999999996,
1055,carep,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,WQ4,,51.5 [37.5-65.3],51.5386,37.52773,65.31172,
1056,carep,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,WQ4,,No data,,,,Not available.
1057,carep,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,WQ1,,No data,,,,Not available.
1058,carep,EQ_DHS,PUBLISHED,2015,AFR,MWI,,,,WQ3,,73.3 [64.3-80.7],73.30044000000001,64.34401,80.68253,
1059,carep,EQ_DHS,PUBLISHED,2015,AFR,MWI,,,,WQ5,,71.2 [58.5-81.2],71.15817,58.5097,81.19032,
1060,carep,EQ_DHS,PUBLISHED,2010,AFR,MWI,,,,WQ2,,66.8 [59.6-73.3],66.84819,59.64601999999999,73.3395,
1061,carep,EQ_DHS,PUBLISHED,2010,AFR,MWI,,,,WQ4,,71.9 [61.9-80.1],71.89227,61.89635,80.10861,
1062,carep,EQ_MICS,PUBLISHED,2006,AFR,MWI,,,,WQ4,,44.7 [37.2-52.5],44.71775,37.15365,52.534530000000004,
1063,carep,EQ_DHS,PUBLISHED,2004,AFR,MWI,,,,WQ1,,No data,,,,Not available.
1064,carep,EQ_DHS,PUBLISHED,2000,AFR,MWI,,,,WQ3,,No data,,,,Not available.
1065,carep,EQ_DHS,PUBLISHED,2000,AFR,MWI,,,,WQ5,,No data,,,,Not available.
1066,carep,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,WQ2,,37.4 [24.4-52.6],37.38572,24.35016,52.55196,
1067,carep,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,WQ4,,19.9 [11.9-31.2],19.867739999999998,11.93803,31.19861,
1068,carep,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,WQ4,,41.0 [21.5-63.8],41.00071,21.535320000000002,63.762769999999996,Attention - Estimate is based on 25-49 cases.
1069,carep,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,WQ1,,21.1 [15.1-28.6],21.07701,15.133820000000002,28.56847,
1070,carep,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,WQ3,,No data,,,,Not available.
1071,carep,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,WQ5,,No data,,,,Not available.
1072,carep,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,WQ2,,No data,,,,Not available.
1073,carep,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,WQ4,,No data,,,,Not available.
1074,carep,EQ_MICS,PUBLISHED,2015,AFR,MRT,,,,WQ4,,41.4 [27.4-56.8],41.35525,27.42655,56.8195,
1075,carep,EQ_MICS,PUBLISHED,2011,AFR,MRT,,,,WQ1,,24.7 [13.9-40.0],24.7084,13.91509,39.98498,
1076,carep,EQ_MICS,PUBLISHED,2007,AFR,MRT,,,,WQ3,,35.9 [25.5-47.8],35.895759999999996,25.48142,47.83425,
1077,carep,EQ_MICS,PUBLISHED,2007,AFR,MRT,,,,WQ5,,63.5 [52.6-73.2],63.512080000000005,52.6166,73.1793,
1078,carep,EQ_MICS,PUBLISHED,2013,WPR,MNG,,,,WQ2,,62.0 [47.4-74.6],61.95972,47.3973,74.64713,
1079,carep,EQ_MICS,PUBLISHED,2013,WPR,MNG,,,,WQ4,,78.4 [60.7-89.5],78.42447,60.74253,89.51678000000001,Attention - Estimate is based on 25-49 cases.
1080,carep,EQ_MICS,PUBLISHED,2010,WPR,MNG,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1081,carep,EQ_MICS,PUBLISHED,2005,WPR,MNG,,,,WQ1,,47.0 [36.0-58.3],46.99873,35.978159999999995,58.319959999999995,
1082,carep,EQ_MICS,PUBLISHED,2013,EUR,MNE,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1083,carep,EQ_MICS,PUBLISHED,2013,EUR,MNE,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1084,carep,EQ_DHS,PUBLISHED,2003,EMR,MAR,,,,WQ2,,No data,,,,Not available.
1085,carep,EQ_DHS,PUBLISHED,2003,EMR,MAR,,,,WQ4,,No data,,,,Not available.
1086,carep,EQ_DHS,PUBLISHED,2015,AFR,MOZ,,,,WQ4,,76.5 [62.4-86.5],76.54035999999999,62.40813000000001,86.5083,
1087,carep,EQ_DHS,PUBLISHED,2011,AFR,MOZ,,,,WQ1,,44.1 [25.0-65.2],44.13778,24.974529999999998,65.22233,Attention - Estimate is based on 25-49 cases.
1088,carep,EQ_MICS,PUBLISHED,2008,AFR,MOZ,,,,WQ3,,70.9 [57.6-81.3],70.863,57.608380000000004,81.31730999999999,
1089,carep,EQ_MICS,PUBLISHED,2008,AFR,MOZ,,,,WQ5,,69.6 [56.3-80.3],69.61287,56.32829,80.27171,
1090,carep,EQ_DHS,PUBLISHED,1997,AFR,MOZ,,,,WQ2,,No data,,,,Not available.
1091,carep,EQ_DHS,PUBLISHED,1997,AFR,MOZ,,,,WQ4,,No data,,,,Not available.
1092,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,WQ4,,71.4 [52.2-85.1],71.44624,52.2229,85.1364,Attention - Estimate is based on 25-49 cases.
1093,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,WQ1,,57.7 [45.8-68.8],57.7131,45.80231,68.78995,
1094,carep,EQ_DHS,PUBLISHED,2006,AFR,NAM,,,,WQ3,,75.9 [61.4-86.3],75.9499,61.381640000000004,86.25327,
1095,carep,EQ_DHS,PUBLISHED,2006,AFR,NAM,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1096,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,WQ2,,44.9 [26.8-64.5],44.89117,26.79245,64.45208000000001,Attention - Estimate is based on 25-49 cases.
1097,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1098,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,WQ4,,54.9 [39.1-69.7],54.86215,39.07002,69.73213,
1099,carep,EQ_DHS,PUBLISHED,2011,SEAR,NPL,,,,WQ1,,34.9 [21.9-50.7],34.92863,21.85575,50.74338,
1100,carep,EQ_DHS,PUBLISHED,2011,SEAR,NPL,,,,WQ3,,54.0 [37.6-69.6],53.978530000000006,37.58729,69.55212,Attention - Estimate is based on 25-49 cases.
1101,carep,EQ_MICS,PUBLISHED,2010,SEAR,NPL,,,,WQ3,,49.9 [33.6-66.2],49.9017,33.64209,66.18211,
1102,carep,EQ_MICS,PUBLISHED,2010,SEAR,NPL,,,,WQ5,,50.8 [29.4-71.9],50.79404,29.446309999999997,71.85606999999999,Attention - Estimate is based on 25-49 cases.
1103,carep,EQ_DHS,PUBLISHED,2001,SEAR,NPL,,,,WQ2,,No data,,,,Not available.
1104,carep,EQ_DHS,PUBLISHED,2001,SEAR,NPL,,,,WQ4,,No data,,,,Not available.
1105,carep,EQ_DHS,PUBLISHED,1996,SEAR,NPL,,,,WQ4,,No data,,,,Not available.
1106,carep,EQ_RHS,PUBLISHED,2006,AMR,NIC,,,,WQ1,,No data,,,,Not available.
1107,carep,EQ_RHS,PUBLISHED,2006,AMR,NIC,,,,WQ3,,No data,,,,Not available.
1108,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,WQ3,,No data,,,,Not available.
1109,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,WQ5,,No data,,,,Not available.
1110,carep,EQ_RHS,PUBLISHED,1992,AMR,NIC,,,,WQ2,,No data,,,,Not available.
1111,carep,EQ_RHS,PUBLISHED,1992,AMR,NIC,,,,WQ4,,No data,,,,Not available.
1112,carep,EQ_DHS,PUBLISHED,2012,AFR,NER,,,,WQ4,,53.4 [42.2-64.2],53.36529,42.23376,64.17149,
1113,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,WQ1,,No data,,,,Not available.
1114,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,WQ3,,No data,,,,Not available.
1115,carep,EQ_DHS,PUBLISHED,1998,AFR,NER,,,,WQ3,,No data,,,,Not available.
1116,carep,EQ_DHS,PUBLISHED,1998,AFR,NER,,,,WQ5,,No data,,,,Not available.
1117,carep,EQ_DHS,PUBLISHED,2013,AFR,NGA,,,,WQ2,,27.7 [21.1-35.6],27.734040000000004,21.052979999999998,35.57978,
1118,carep,EQ_DHS,PUBLISHED,2013,AFR,NGA,,,,WQ4,,36.9 [26.2-49.1],36.94386,26.245459999999998,49.10005,
1119,carep,EQ_DHS,PUBLISHED,2008,AFR,NGA,,,,WQ1,,31.9 [25.2-39.5],31.9439,25.19764,39.54159,
1120,carep,EQ_DHS,PUBLISHED,2008,AFR,NGA,,,,WQ3,,55.6 [42.7-67.9],55.64199,42.69896,67.86194,
1121,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,WQ3,,42.6 [27.8-58.9],42.61209,27.7975,58.88316999999999,
1122,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,WQ5,,52.9 [37.3-67.9],52.905530000000006,37.32994,67.93513,
1123,carep,EQ_DHS,PUBLISHED,1999,AFR,NGA,,,,WQ2,,No data,,,,Not available.
1124,carep,EQ_DHS,PUBLISHED,1999,AFR,NGA,,,,WQ4,,No data,,,,Not available.
1125,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,WQ1,,92.6 [85.8-96.3],92.62021999999999,85.84097,96.29375,
1126,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,WQ3,,89.7 [77.2-95.7],89.65088,77.24766,95.67148,Attention - Estimate is based on 25-49 cases.
1127,carep,EQ_DHS,PUBLISHED,2012,EMR,PAK,,,,WQ3,,60.3 [52.6-67.6],60.346430000000005,52.555640000000004,67.64548,
1128,carep,EQ_DHS,PUBLISHED,2012,EMR,PAK,,,,WQ5,,78.8 [66.5-87.5],78.83509000000001,66.53721999999999,87.46484,
1129,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,WQ2,,94.1 [85.9-97.7],94.09865,85.8512,97.66911999999999,
1130,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,WQ4,,98.8 [90.9-99.8],98.77163,90.94527,99.84489,Attention - Estimate is based on 25-49 cases.
1131,carep,EQ_RHS,PUBLISHED,2008,AMR,PRY,,,,WQ1,,79.8 [47.0-94.6],79.80573000000001,47.01395,94.62405,Attention - Estimate is based on 25-49 cases.
1132,carep,EQ_RHS,PUBLISHED,2008,AMR,PRY,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
1133,carep,EQ_RHS,PUBLISHED,2004,AMR,PRY,,,,WQ3,,No data,,,,Not available.
